Estudi,Curs acadèmic,Alumne,Sexe,Assignatura,Codi assignatura,Nota_assignatura
Graduat en Intel·ligència Artificial / Artificial Intelligence,2022/23,B00599E75FAEA4201E19D6423F7A586F,Dona,Ment i Cervell I,106578,8.1
Graduat en Intel·ligència Artificial / Artificial Intelligence,2022/23,B00599E75FAEA4201E19D6423F7A586F,Dona,Projecte de Síntesi I,106593,9.8
Graduat en Intel·ligència Artificial / Artificial Intelligence,2022/23,B00599E75FAEA4201E19D6423F7A586F,Dona,Representació del Coneixement,106564,8.5
Graduat en Intel·ligència Artificial / Artificial Intelligence,2022/23,B00599E75FAEA4201E19D6423F7A586F,Dona,Resolució de Problemes,106570,7.3
Graduat en Intel·ligència Artificial / Artificial Intelligence,2022/23,B00599E75FAEA4201E19D6423F7A586F,Dona,Xarxes Neuronals i Aprenentatge Profund,106573,8.2
Graduat en Intel·ligència Artificial / Artificial Intelligence,2022/23,AB84122CC95E9606BF1105B1493AF177,Dona,Anàlisi de Grafs i Xarxes,106567,4.2
Graduat en Intel·ligència Artificial / Artificial Intelligence,2022/23,AB84122CC95E9606BF1105B1493AF177,Dona,Ètica,106559,8.7
Graduat en Intel·ligència Artificial / Artificial Intelligence,2022/23,AB84122CC95E9606BF1105B1493AF177,Dona,Fonaments d'Aprenentatge Automàtic,106572,6
Graduat en Intel·ligència Artificial / Artificial Intelligence,2022/23,AB84122CC95E9606BF1105B1493AF177,Dona,Fonaments de la Visió per Computador,106581,4.5
Graduat en Intel·ligència Artificial / Artificial Intelligence,2022/23,AB84122CC95E9606BF1105B1493AF177,Dona,Fonaments de Programació II,106554,6.6
Graduat en Intel·ligència Artificial / Artificial Intelligence,2022/23,AB84122CC95E9606BF1105B1493AF177,Dona,Fonaments del Llenguatge Natural,106584,4.5
Graduat en Intel·ligència Artificial / Artificial Intelligence,2022/23,AB84122CC95E9606BF1105B1493AF177,Dona,Ment i Cervell I,106578,5.1
Graduat en Intel·ligència Artificial / Artificial Intelligence,2022/23,AB84122CC95E9606BF1105B1493AF177,Dona,Projecte de Síntesi I,106593,7.4
Graduat en Intel·ligència Artificial / Artificial Intelligence,2022/23,AB84122CC95E9606BF1105B1493AF177,Dona,Representació del Coneixement,106564,6.3
Graduat en Intel·ligència Artificial / Artificial Intelligence,2022/23,AB84122CC95E9606BF1105B1493AF177,Dona,Resolució de Problemes,106570,5.6
Graduat en Intel·ligència Artificial / Artificial Intelligence,2022/23,AB84122CC95E9606BF1105B1493AF177,Dona,Xarxes Neuronals i Aprenentatge Profund,106573,5.2
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,F4C09F14E2CCD5F04C8FC9854EB5E568,Dona,Anàlisi de Grafs i Xarxes,106567,7.7
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,F4C09F14E2CCD5F04C8FC9854EB5E568,Dona,Ètica,106559,8.4
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,F4C09F14E2CCD5F04C8FC9854EB5E568,Dona,Fonaments d'Aprenentatge Automàtic,106572,7.9
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,F4C09F14E2CCD5F04C8FC9854EB5E568,Dona,Fonaments de la Visió per Computador,106581,7.7
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,F4C09F14E2CCD5F04C8FC9854EB5E568,Dona,Fonaments del Llenguatge Natural,106584,7.1
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,F4C09F14E2CCD5F04C8FC9854EB5E568,Dona,Ment i Cervell I,106578,6.5
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,F4C09F14E2CCD5F04C8FC9854EB5E568,Dona,Projecte de Síntesi I,106593,8.5
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,F4C09F14E2CCD5F04C8FC9854EB5E568,Dona,Representació del Coneixement,106564,9.5
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,F4C09F14E2CCD5F04C8FC9854EB5E568,Dona,Resolució de Problemes,106570,6.9
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,F4C09F14E2CCD5F04C8FC9854EB5E568,Dona,Xarxes Neuronals i Aprenentatge Profund,106573,8.4
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,3504ECE471D0E7C47A67582DBF369BE1,Home,Enginyeria de Dades,106565,7.8
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,3504ECE471D0E7C47A67582DBF369BE1,Home,Fonaments de Computació,106555,8
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,3504ECE471D0E7C47A67582DBF369BE1,Home,Fonaments de Programació I,106553,7.2
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,3504ECE471D0E7C47A67582DBF369BE1,Home,Fonaments de Programació II,106554,8.4
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,3504ECE471D0E7C47A67582DBF369BE1,Home,Fonaments Matemàtics I,106550,6.8
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,3504ECE471D0E7C47A67582DBF369BE1,Home,Fonaments Matemàtics II,106551,6.1
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,3504ECE471D0E7C47A67582DBF369BE1,Home,Introducció a la IA,106558,8.5
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,3504ECE471D0E7C47A67582DBF369BE1,Home,Lògica Computacional,106569,6.1
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,3504ECE471D0E7C47A67582DBF369BE1,Home,Probabilitat i Estadística,106552,7.7
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,3504ECE471D0E7C47A67582DBF369BE1,Home,Processos Cognitius,106577,6.2
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,F5F6E2BADD755450E30ED60433F4F3A6,Home,Enginyeria de Dades,106565,7
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,F5F6E2BADD755450E30ED60433F4F3A6,Home,Fonaments de Computació,106555,8
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,F5F6E2BADD755450E30ED60433F4F3A6,Home,Fonaments de Programació I,106553,7
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,F5F6E2BADD755450E30ED60433F4F3A6,Home,Fonaments de Programació II,106554,7.9
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,F5F6E2BADD755450E30ED60433F4F3A6,Home,Fonaments Matemàtics I,106550,6.3
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,F5F6E2BADD755450E30ED60433F4F3A6,Home,Fonaments Matemàtics II,106551,5.9
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,F5F6E2BADD755450E30ED60433F4F3A6,Home,Introducció a la IA,106558,6.1
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,F5F6E2BADD755450E30ED60433F4F3A6,Home,Lògica Computacional,106569,6.6
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,F5F6E2BADD755450E30ED60433F4F3A6,Home,Probabilitat i Estadística,106552,7.4
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,F5F6E2BADD755450E30ED60433F4F3A6,Home,Processos Cognitius,106577,5.3
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,2824D30193823817AAE5DF005008AB91,Home,Anàlisi de Grafs i Xarxes,106567,6.6
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,2824D30193823817AAE5DF005008AB91,Home,Ètica,106559,7.9
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,2824D30193823817AAE5DF005008AB91,Home,Fonaments d'Aprenentatge Automàtic,106572,7.6
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,2824D30193823817AAE5DF005008AB91,Home,Fonaments de la Visió per Computador,106581,6.8
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,2824D30193823817AAE5DF005008AB91,Home,Fonaments del Llenguatge Natural,106584,7.1
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,2824D30193823817AAE5DF005008AB91,Home,Ment i Cervell I,106578,7.2
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,2824D30193823817AAE5DF005008AB91,Home,Projecte de Síntesi I,106593,7.3
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,2824D30193823817AAE5DF005008AB91,Home,Representació del Coneixement,106564,8.4
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,2824D30193823817AAE5DF005008AB91,Home,Resolució de Problemes,106570,5.6
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,2824D30193823817AAE5DF005008AB91,Home,Xarxes Neuronals i Aprenentatge Profund,106573,6.3
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,BFD02B01521E87201316B8E1F9A78B5A,Home,Anàlisi de Grafs i Xarxes,106567,8.4
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,BFD02B01521E87201316B8E1F9A78B5A,Home,Ètica,106559,7.9
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,BFD02B01521E87201316B8E1F9A78B5A,Home,Fonaments d'Aprenentatge Automàtic,106572,8.5
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,BFD02B01521E87201316B8E1F9A78B5A,Home,Fonaments de la Visió per Computador,106581,7.6
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,BFD02B01521E87201316B8E1F9A78B5A,Home,Fonaments del Llenguatge Natural,106584,8.3
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,BFD02B01521E87201316B8E1F9A78B5A,Home,Ment i Cervell I,106578,6.5
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,BFD02B01521E87201316B8E1F9A78B5A,Home,Projecte de Síntesi I,106593,8.7
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,BFD02B01521E87201316B8E1F9A78B5A,Home,Representació del Coneixement,106564,8.3
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,BFD02B01521E87201316B8E1F9A78B5A,Home,Resolució de Problemes,106570,6.5
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,BFD02B01521E87201316B8E1F9A78B5A,Home,Xarxes Neuronals i Aprenentatge Profund,106573,7.5
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,43F96DB6C0DBD700332ADD8A27CD6D5C,Home,Anàlisi de Grafs i Xarxes,106567,8.9
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,43F96DB6C0DBD700332ADD8A27CD6D5C,Home,Ètica,106559,8
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,43F96DB6C0DBD700332ADD8A27CD6D5C,Home,Fonaments d'Aprenentatge Automàtic,106572,8.2
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,43F96DB6C0DBD700332ADD8A27CD6D5C,Home,Fonaments de la Visió per Computador,106581,7.6
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,43F96DB6C0DBD700332ADD8A27CD6D5C,Home,Fonaments del Llenguatge Natural,106584,7.5
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,43F96DB6C0DBD700332ADD8A27CD6D5C,Home,Ment i Cervell I,106578,7
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,43F96DB6C0DBD700332ADD8A27CD6D5C,Home,Projecte de Síntesi I,106593,9
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,43F96DB6C0DBD700332ADD8A27CD6D5C,Home,Representació del Coneixement,106564,8.6
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,43F96DB6C0DBD700332ADD8A27CD6D5C,Home,Resolució de Problemes,106570,6.6
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,43F96DB6C0DBD700332ADD8A27CD6D5C,Home,Xarxes Neuronals i Aprenentatge Profund,106573,8.8
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,2A9206AFBE336465929D6CC95C7093BD,Home,Enginyeria de Dades,106565,6.5
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,2A9206AFBE336465929D6CC95C7093BD,Home,Fonaments de Computació,106555,7.5
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,2A9206AFBE336465929D6CC95C7093BD,Home,Fonaments de Programació I,106553,7.6
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,2A9206AFBE336465929D6CC95C7093BD,Home,Fonaments de Programació II,106554,4.4
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,2A9206AFBE336465929D6CC95C7093BD,Home,Fonaments Matemàtics I,106550,5.7
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,2A9206AFBE336465929D6CC95C7093BD,Home,Fonaments Matemàtics II,106551,0
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,2A9206AFBE336465929D6CC95C7093BD,Home,Introducció a la IA,106558,6
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,2A9206AFBE336465929D6CC95C7093BD,Home,Lògica Computacional,106569,5
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,2A9206AFBE336465929D6CC95C7093BD,Home,Probabilitat i Estadística,106552,7.1
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,2A9206AFBE336465929D6CC95C7093BD,Home,Processos Cognitius,106577,5.2
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,896ABEC7F0D60D84D4D6020BB2043257,Home,Enginyeria de Dades,106565,7.9
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,896ABEC7F0D60D84D4D6020BB2043257,Home,Fonaments de Computació,106555,8.7
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,896ABEC7F0D60D84D4D6020BB2043257,Home,Fonaments de Programació I,106553,7.8
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,896ABEC7F0D60D84D4D6020BB2043257,Home,Fonaments de Programació II,106554,7
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,896ABEC7F0D60D84D4D6020BB2043257,Home,Fonaments Matemàtics I,106550,5.2
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,896ABEC7F0D60D84D4D6020BB2043257,Home,Fonaments Matemàtics II,106551,6.5
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,896ABEC7F0D60D84D4D6020BB2043257,Home,Introducció a la IA,106558,7.8
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,896ABEC7F0D60D84D4D6020BB2043257,Home,Probabilitat i Estadística,106552,5.8
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,A0E10025CAC3F238A1AA7386278C6421,Home,Enginyeria de Dades,106565,0
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,A0E10025CAC3F238A1AA7386278C6421,Home,Fonaments de Computació,106555,10
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,A0E10025CAC3F238A1AA7386278C6421,Home,Fonaments de Programació I,106553,9.1
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,A0E10025CAC3F238A1AA7386278C6421,Home,Fonaments de Programació II,106554,10
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,A0E10025CAC3F238A1AA7386278C6421,Home,Fonaments Matemàtics I,106550,8.5
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,A0E10025CAC3F238A1AA7386278C6421,Home,Gestió de Dades,106566,8.9
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,A0E10025CAC3F238A1AA7386278C6421,Home,Introducció a la IA,106558,0
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,A0E10025CAC3F238A1AA7386278C6421,Home,Lògica Computacional,106569,0
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,A0E10025CAC3F238A1AA7386278C6421,Home,Probabilitat i Estadística,106552,0
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,A0E10025CAC3F238A1AA7386278C6421,Home,Processos Cognitius,106577,0
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,F0C409432417C4B05A8D369106473A47,Home,Anàlisi de Grafs i Xarxes,106567,8.3
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,F0C409432417C4B05A8D369106473A47,Home,Ètica,106559,9
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,F0C409432417C4B05A8D369106473A47,Home,Fonaments d'Aprenentatge Automàtic,106572,8.3
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,F0C409432417C4B05A8D369106473A47,Home,Fonaments de la Visió per Computador,106581,8
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,F0C409432417C4B05A8D369106473A47,Home,Fonaments del Llenguatge Natural,106584,7.8
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,F0C409432417C4B05A8D369106473A47,Home,Ment i Cervell I,106578,6
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,F0C409432417C4B05A8D369106473A47,Home,Projecte de Síntesi I,106593,7.3
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,F0C409432417C4B05A8D369106473A47,Home,Representació del Coneixement,106564,8
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,F0C409432417C4B05A8D369106473A47,Home,Resolució de Problemes,106570,8.2
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,F0C409432417C4B05A8D369106473A47,Home,Xarxes Neuronals i Aprenentatge Profund,106573,8.8
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,477C0794EF23638B9BBE885697403B76,Home,Enginyeria de Dades,106565,7.3
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,477C0794EF23638B9BBE885697403B76,Home,Fonaments de Computació,106555,9.5
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,477C0794EF23638B9BBE885697403B76,Home,Fonaments de Programació I,106553,8.2
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,477C0794EF23638B9BBE885697403B76,Home,Fonaments de Programació II,106554,8.5
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,477C0794EF23638B9BBE885697403B76,Home,Fonaments Matemàtics I,106550,3.7
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,477C0794EF23638B9BBE885697403B76,Home,Fonaments Matemàtics II,106551,3.5
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,477C0794EF23638B9BBE885697403B76,Home,Introducció a la IA,106558,8.2
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,477C0794EF23638B9BBE885697403B76,Home,Lògica Computacional,106569,6.8
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,477C0794EF23638B9BBE885697403B76,Home,Probabilitat i Estadística,106552,8.6
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,477C0794EF23638B9BBE885697403B76,Home,Processos Cognitius,106577,5
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,5AABEAD96C0EDC0F75750AC457D84E81,Home,Agents Autònoms,106587,10
Graduat en Intel·ligència Artificial / Artificial Intelligence,2023/24,5AABEAD96C0EDC0F75750AC457D84E81,Home,Aprenentatge i Processament del Llenguatge Natural,106585,10
